"날짜","월","시도명","품목","aws_평균_기온","aws_최고_기온","aws_최저_기온","aws_합계_강수량","aws_평균_풍속","aws_최고_풍속","aws_최다_풍향","asos_평균_해면기압","asos_최고_해면기압","asos_최저_해면기압","asos_합계_일조시간","asos_일조율","asos_평균_상대습도","asos_최저_상대습도","가격","요일","계절","aws_일교차","aws_강수_유무","연도","계절_온도","일","년도","월_코사인","일_코사인","월_사인","일_사인","lag1_aws_평균_기온","lag2_aws_평균_기온","lag3_aws_평균_기온","lag4_aws_평균_기온","lag5_aws_평균_기온","lag6_aws_평균_기온","lag7_aws_평균_기온","lag14_aws_평균_기온","lag21_aws_평균_기온","lag28_aws_평균_기온","lag1_aws_합계_강수량","lag2_aws_합계_강수량","lag3_aws_합계_강수량","lag4_aws_합계_강수량","lag5_aws_합계_강수량","lag6_aws_합계_강수량","lag7_aws_합계_강수량","lag14_aws_합계_강수량","lag21_aws_합계_강수량","lag28_aws_합계_강수량","lag1_aws_평균_풍속","lag2_aws_평균_풍속","lag3_aws_평균_풍속","lag4_aws_평균_풍속","lag5_aws_평균_풍속","lag6_aws_평균_풍속","lag7_aws_평균_풍속","lag14_aws_평균_풍속","lag21_aws_평균_풍속","lag28_aws_평균_풍속","lag1_asos_평균_해면기압","lag2_asos_평균_해면기압","lag3_asos_평균_해면기압","lag4_asos_평균_해면기압","lag5_asos_평균_해면기압","lag6_asos_평균_해면기압","lag7_asos_평균_해면기압","lag14_asos_평균_해면기압","lag21_asos_평균_해면기압","lag28_asos_평균_해면기압","lag1_asos_합계_일조시간","lag2_asos_합계_일조시간","lag3_asos_합계_일조시간","lag4_asos_합계_일조시간","lag5_asos_합계_일조시간","lag6_asos_합계_일조시간","lag7_asos_합계_일조시간","lag14_asos_합계_일조시간","lag21_asos_합계_일조시간","lag28_asos_합계_일조시간","lag1_asos_평균_상대습도","lag2_asos_평균_상대습도","lag3_asos_평균_상대습도","lag4_asos_평균_상대습도","lag5_asos_평균_상대습도","lag6_asos_평균_상대습도","lag7_asos_평균_상대습도","lag14_asos_평균_상대습도","lag21_asos_평균_상대습도","lag28_asos_평균_상대습도","aws_평균_기온_7일평균","asos_평균_해면기압_7일평균","aws_합계_강수량_7일평균","aws_평균_풍속_7일평균","aws_평균_기온_14일평균","asos_평균_해면기압_14일평균","aws_합계_강수량_14일평균","aws_평균_풍속_14일평균"
2019-07-01,7,"서울","양배추",23.9384615384615,29.3769230769231,20.2846153846154,0,1.79230769230769,4.02307692307692,"남서",1005.1,1007.3,1002.9,10.9,74.1,64.4,36,3423.3,"월","여름",9.09230769230769,0,2019,25.644983277592,1,2019,-0.866025403784439,0.979529941252494,-0.5,0.20129852008866,23.9384615384615,23.9384615384615,23.9384615384615,23.9384615384615,24.6384615384615,24.6384615384615,24.6384615384615,24.6384615384615,24.6384615384615,25.5384615384615,0,0,0,0,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.65,1.79230769230769,1.79230769230769,1.79230769230769,1.79230769230769,1.36538461538462,1.36538461538462,1.36538461538462,1.36538461538462,1.36538461538462,1.40384615384615,1005.1,1005.1,1005.1,1005.1,1001.6,1001.6,1001.6,1001.6,1001.6,1000.5,10.9,10.9,10.9,10.9,2.4,2.4,2.4,2.4,2.4,3.9,64.4,64.4,64.4,64.4,67.3,67.3,67.3,67.3,67.3,70.5,24.1384615384615,1004.1,0.0549450549450548,1.67032967032967,24.3884615384615,1002.85,0.123626373626373,1.51785714285715
2019-07-02,7,"서울","양배추",24.4615384615385,30.0884615384615,20.45,0,1.78846153846154,3.74230769230769,"남서",1008.5,1009.8,1007.1,11.9,81,63.5,33,3170,"화","여름",9.63846153846154,0,2019,25.644983277592,2,2019,-0.866025403784439,0.918957811620231,-0.5,0.394355855113319,24.4615384615385,24.4615384615385,24.4615384615385,24.4615384615385,23.9384615384615,23.9384615384615,23.9384615384615,23.9384615384615,23.9384615384615,24.6384615384615,0,0,0,0,0,0,0,0,0,0.192307692307692,1.78846153846154,1.78846153846154,1.78846153846154,1.78846153846154,1.79230769230769,1.79230769230769,1.79230769230769,1.79230769230769,1.79230769230769,1.36538461538462,1008.5,1008.5,1008.5,1008.5,1005.1,1005.1,1005.1,1005.1,1005.1,1001.6,11.9,11.9,11.9,11.9,10.9,10.9,10.9,10.9,10.9,2.4,63.5,63.5,63.5,63.5,64.4,64.4,64.4,64.4,64.4,67.3,24.3120879120879,1007.52857142857,-2.37904933848248e-17,1.78956043956044,24.1252747252747,1006.31428571429,-1.58603289232165e-17,1.79093406593406
2019-07-03,7,"서울","양배추",24.0692307692308,28.0461538461538,20.5346153846154,0,1.28846153846154,2.98076923076923,"남서",1007.8,1010.4,1005.9,3.3,22.4,64.6,46,3060,"수","여름",7.51153846153846,0,2019,25.644983277592,3,2019,-0.866025403784439,0.820763441207276,-0.5,0.571268215094792,24.0692307692308,24.0692307692308,24.0692307692308,24.0692307692308,24.4615384615385,24.4615384615385,24.4615384615385,24.4615384615385,24.4615384615385,23.9384615384615,0,0,0,0,0,0,0,0,0,0,1.28846153846154,1.28846153846154,1.28846153846154,1.28846153846154,1.78846153846154,1.78846153846154,1.78846153846154,1.78846153846154,1.78846153846154,1.79230769230769,1007.8,1007.8,1007.8,1007.8,1008.5,1008.5,1008.5,1008.5,1008.5,1005.1,3.3,3.3,3.3,3.3,11.9,11.9,11.9,11.9,11.9,10.9,64.6,64.6,64.6,64.6,63.5,63.5,63.5,63.5,63.5,64.4,24.1813186813187,1008,-2.37904933848248e-17,1.43131868131868,24.3214285714286,1008.25,-1.58603289232165e-17,1.60989010989011
2019-07-04,7,"서울","양배추",25.4576923076923,32.7961538461538,19.3923076923077,0,1.53461538461538,3.76923076923077,"남서",1006.2,1008.2,1004.3,12.7,86.4,59.6,27,2893.3,"목","여름",13.4038461538461,0,2019,25.644983277592,4,2019,-0.866025403784439,0.688966919075687,-0.5,0.72479278722912,25.4576923076923,25.4576923076923,25.4576923076923,25.4576923076923,24.0692307692308,24.0692307692308,24.0692307692308,24.0692307692308,24.0692307692308,24.4615384615385,0,0,0,0,0,0,0,0,0,0,1.53461538461538,1.53461538461538,1.53461538461538,1.53461538461538,1.28846153846154,1.28846153846154,1.28846153846154,1.28846153846154,1.28846153846154,1.78846153846154,1006.2,1006.2,1006.2,1006.2,1007.8,1007.8,1007.8,1007.8,1007.8,1008.5,12.7,12.7,12.7,12.7,3.3,3.3,3.3,3.3,3.3,11.9,59.6,59.6,59.6,59.6,64.6,64.6,64.6,64.6,64.6,63.5,25.060989010989,1006.65714285714,-2.37904933848248e-17,1.46428571428571,24.5651098901099,1007.22857142857,-1.58603289232165e-17,1.37637362637363
2019-07-05,7,"서울","양배추",27.7,35.2884615384615,20.2384615384615,0.134615384615385,1.36923076923077,3.65384615384615,"남",1002.7,1006,1000.2,11.8,80.3,42.1,24,2893.3,"금","여름",15.05,1,2019,25.644983277592,5,2019,-0.866025403784439,0.528964010326962,-0.5,0.848644257494751,27.7,27.7,27.7,27.7,25.4576923076923,25.4576923076923,25.4576923076923,25.4576923076923,25.4576923076923,24.0692307692308,0.134615384615385,0.134615384615385,0.134615384615385,0.134615384615385,0,0,0,0,0,0,1.36923076923077,1.36923076923077,1.36923076923077,1.36923076923077,1.53461538461538,1.53461538461538,1.53461538461538,1.53461538461538,1.53461538461538,1.28846153846154,1002.7,1002.7,1002.7,1002.7,1006.2,1006.2,1006.2,1006.2,1006.2,1007.8,11.8,11.8,11.8,11.8,12.7,12.7,12.7,12.7,12.7,3.3,42.1,42.1,42.1,42.1,59.6,59.6,59.6,59.6,59.6,64.6,27.0593406593407,1003.7,0.0961538461538464,1.41648351648352,26.2585164835165,1004.95,0.0480769230769232,1.47554945054945
2019-07-08,7,"서울","양배추",24.8615384615385,30.1538461538462,21.4730769230769,0,2.42692307692308,4.63076923076923,"동",1007.6,1009,1005.8,9.3,63.7,46.6,32,2893.3,"월","여름",8.68076923076923,0,2019,25.644983277592,8,2019,-0.866025403784439,-0.0506491688387126,-0.5,0.998716507171053,24.8615384615385,24.8615384615385,24.8615384615385,24.8615384615385,27.7,27.7,27.7,27.7,27.7,25.4576923076923,0,0,0,0,0.134615384615385,0.134615384615385,0.134615384615385,0.134615384615385,0.134615384615385,0,2.42692307692308,2.42692307692308,2.42692307692308,2.42692307692308,1.36923076923077,1.36923076923077,1.36923076923077,1.36923076923077,1.36923076923077,1.53461538461538,1007.6,1007.6,1007.6,1007.6,1002.7,1002.7,1002.7,1002.7,1002.7,1006.2,9.3,9.3,9.3,9.3,11.8,11.8,11.8,11.8,11.8,12.7,46.6,46.6,46.6,46.6,42.1,42.1,42.1,42.1,42.1,59.6,25.6725274725275,1006.2,0.0384615384615385,2.12472527472528,26.6862637362638,1004.45,0.0865384615384618,1.74697802197802
2019-07-09,7,"서울","양배추",25.0615384615385,30.3730769230769,20.1230769230769,0,2.22692307692308,4.22307692307692,"동",1006.4,1007.9,1004.6,7.7,52.7,46.4,32,2893.3,"화","여름",10.25,0,2019,25.644983277592,9,2019,-0.866025403784439,-0.25065253225872,-0.5,0.968077118866204,25.0615384615385,25.0615384615385,25.0615384615385,25.0615384615385,24.8615384615385,24.8615384615385,24.8615384615385,24.8615384615385,24.8615384615385,27.7,0,0,0,0,0,0,0,0,0,0.134615384615385,2.22692307692308,2.22692307692308,2.22692307692308,2.22692307692308,2.42692307692308,2.42692307692308,2.42692307692308,2.42692307692308,2.42692307692308,1.36923076923077,1006.4,1006.4,1006.4,1006.4,1007.6,1007.6,1007.6,1007.6,1007.6,1002.7,7.7,7.7,7.7,7.7,9.3,9.3,9.3,9.3,9.3,11.8,46.4,46.4,46.4,46.4,46.6,46.6,46.6,46.6,46.6,42.1,25.0043956043956,1006.74285714286,-2.37904933848248e-17,2.28406593406594,24.9329670329671,1007.17142857143,-1.58603289232165e-17,2.35549450549451
2019-07-10,7,"서울","양배추",22.4846153846154,26.9692307692308,19.2807692307692,9.05769230769231,2.48076923076923,4.50769230769231,"북동",1007.1,1008,1006.1,3.1,21.2,64.1,41,2893.3,"수","여름",7.68846153846154,1,2019,25.644983277592,10,2019,-0.866025403784439,-0.440394151557634,-0.5,0.897804539570742,22.4846153846154,22.4846153846154,22.4846153846154,22.4846153846154,25.0615384615385,25.0615384615385,25.0615384615385,25.0615384615385,25.0615384615385,24.8615384615385,9.05769230769231,9.05769230769231,9.05769230769231,9.05769230769231,0,0,0,0,0,0,2.48076923076923,2.48076923076923,2.48076923076923,2.48076923076923,2.22692307692308,2.22692307692308,2.22692307692308,2.22692307692308,2.22692307692308,2.42692307692308,1007.1,1007.1,1007.1,1007.1,1006.4,1006.4,1006.4,1006.4,1006.4,1007.6,3.1,3.1,3.1,3.1,7.7,7.7,7.7,7.7,7.7,9.3,64.1,64.1,64.1,64.1,46.4,46.4,46.4,46.4,46.4,46.6,23.2208791208791,1006.9,6.46978021978022,2.40824175824176,24.1412087912088,1006.65,3.23489010989011,2.31758241758242
2019-07-11,7,"서울","양배추",21.65,25.5307692307692,19.3961538461538,2.86153846153846,1.96538461538462,3.84230769230769,"남",1005,1006.5,1003.9,0,0,76.9,58,2950,"목","여름",6.13461538461538,1,2019,25.644983277592,11,2019,-0.866025403784439,-0.612105982547663,-0.5,0.790775736937699,22.4846153846154,22.4846153846154,22.4846153846154,22.4846153846154,22.4846153846154,22.4846153846154,22.4846153846154,22.4846153846154,25.0615384615385,25.0615384615385,9.05769230769231,9.05769230769231,9.05769230769231,9.05769230769231,9.05769230769231,9.05769230769231,9.05769230769231,9.05769230769231,0,0,2.48076923076923,2.48076923076923,2.48076923076923,2.48076923076923,2.48076923076923,2.48076923076923,2.48076923076923,2.48076923076923,2.22692307692308,2.22692307692308,1007.1,1007.1,1007.1,1007.1,1007.1,1007.1,1007.1,1007.1,1006.4,1006.4,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,7.7,7.7,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,46.4,46.4,22.3653846153846,1006.8,8.17252747252747,2.40714285714286,22.425,1006.95,8.61510989010989,2.44395604395604
2019-07-12,7,"서울","양배추",23.8692307692308,28.6846153846154,20.1807692307692,0,1.63461538461538,3.81923076923077,"남서",1006.1,1007.8,1004.3,7,47.9,65.5,44,2950,"금","여름",8.50384615384615,0,2019,25.644983277592,12,2019,-0.866025403784439,-0.758758122692791,-0.5,0.651372482722222,23.8692307692308,23.8692307692308,23.8692307692308,23.8692307692308,21.65,21.65,21.65,21.65,21.65,22.4846153846154,0,0,0,0,2.86153846153846,2.86153846153846,2.86153846153846,2.86153846153846,2.86153846153846,9.05769230769231,1.63461538461538,1.63461538461538,1.63461538461538,1.63461538461538,1.96538461538462,1.96538461538462,1.96538461538462,1.96538461538462,1.96538461538462,2.48076923076923,1006.1,1006.1,1006.1,1006.1,1005,1005,1005,1005,1005,1007.1,7,7,7,7,0,0,0,0,0,3.1,65.5,65.5,65.5,65.5,76.9,76.9,76.9,76.9,76.9,64.1,23.2351648351649,1005.78571428571,0.817582417582417,1.72912087912088,22.4425824175824,1005.39285714286,1.83956043956044,1.84725274725275
2019-07-15,7,"서울","양배추",23.6615384615385,27.7153846153846,21.0846153846154,22.8730769230769,1.12307692307692,3.45769230769231,"남동",1006.9,1009.4,1004.6,0.1,0.7,80,59,2993.3,"월","여름",6.63076923076923,1,2019,25.644983277592,15,2019,-0.866025403784439,-0.994869323391895,-0.5,0.101168321987433,23.6615384615385,23.6615384615385,23.6615384615385,23.6615384615385,23.8692307692308,23.8692307692308,23.8692307692308,23.8692307692308,23.8692307692308,21.65,22.8730769230769,22.8730769230769,22.8730769230769,22.8730769230769,0,0,0,0,0,2.86153846153846,1.12307692307692,1.12307692307692,1.12307692307692,1.12307692307692,1.63461538461538,1.63461538461538,1.63461538461538,1.63461538461538,1.63461538461538,1.96538461538462,1006.9,1006.9,1006.9,1006.9,1006.1,1006.1,1006.1,1006.1,1006.1,1005,0.1,0.1,0.1,0.1,7,7,7,7,7,0,80,80,80,80,65.5,65.5,65.5,65.5,65.5,76.9,23.7208791208792,1006.67142857143,16.3379120879121,1.26923076923077,23.795054945055,1006.38571428571,8.16895604395604,1.45192307692307
2019-07-16,7,"서울","양배추",24.7269230769231,29.2884615384615,21.45,8.16538461538462,1.14615384615385,2.95769230769231,"남동",1010.5,1011.7,1009.3,4,27.6,79,52,2993.3,"화","여름",7.83846153846154,1,2019,25.644983277592,16,2019,-0.866025403784439,-0.994869323391895,-0.5,-0.101168321987432,24.7269230769231,24.7269230769231,24.7269230769231,24.7269230769231,23.6615384615385,23.6615384615385,23.6615384615385,23.6615384615385,23.6615384615385,23.8692307692308,8.16538461538462,8.16538461538462,8.16538461538462,8.16538461538462,22.8730769230769,22.8730769230769,22.8730769230769,22.8730769230769,22.8730769230769,0,1.14615384615385,1.14615384615385,1.14615384615385,1.14615384615385,1.12307692307692,1.12307692307692,1.12307692307692,1.12307692307692,1.12307692307692,1.63461538461538,1010.5,1010.5,1010.5,1010.5,1006.9,1006.9,1006.9,1006.9,1006.9,1006.1,4,4,4,4,0.1,0.1,0.1,0.1,0.1,7,79,79,79,79,80,80,80,80,80,65.5,24.4225274725275,1009.47142857143,12.3675824175824,1.13956043956044,24.042032967033,1008.18571428571,17.6203296703297,1.13131868131868
2019-07-17,7,"서울","양배추",25.8692307692308,29.4923076923077,22.3538461538462,0.430769230769231,1.04230769230769,2.83846153846154,"남서",1010.9,1012.2,1009.4,1,6.9,73.9,54,2993.3,"수","여름",7.13846153846154,1,2019,25.644983277592,17,2019,-0.866025403784439,-0.954139256400049,-0.5,-0.299363122973358,25.8692307692308,25.8692307692308,25.8692307692308,25.8692307692308,25.8692307692308,25.8692307692308,25.8692307692308,24.7269230769231,24.7269230769231,23.6615384615385,0.430769230769231,0.430769230769231,0.430769230769231,0.430769230769231,0.430769230769231,0.430769230769231,0.430769230769231,8.16538461538462,8.16538461538462,22.8730769230769,1.04230769230769,1.04230769230769,1.04230769230769,1.04230769230769,1.04230769230769,1.04230769230769,1.04230769230769,1.14615384615385,1.14615384615385,1.12307692307692,1010.9,1010.9,1010.9,1010.9,1010.9,1010.9,1010.9,1010.5,1010.5,1006.9,1,1,1,1,1,1,1,4,4,0.1,73.9,73.9,73.9,73.9,73.9,73.9,73.9,79,79,80,25.8692307692308,1010.9,0.430769230769231,1.04230769230769,25.3796703296704,1010.72857142857,3.7456043956044,1.08681318681319
2019-07-18,7,"서울","양배추",27.3076923076923,33.1153846153846,23.1230769230769,1,1.15,3.09615384615385,"남",1008.4,1010.5,1005.9,3.2,22.1,65,41,3000,"목","여름",9.99230769230769,1,2019,25.644983277592,18,2019,-0.866025403784439,-0.874346616144582,-0.5,-0.485301962531081,27.3076923076923,27.3076923076923,27.3076923076923,27.3076923076923,25.8692307692308,25.8692307692308,25.8692307692308,25.8692307692308,25.8692307692308,24.7269230769231,1,1,1,1,0.430769230769231,0.430769230769231,0.430769230769231,0.430769230769231,0.430769230769231,8.16538461538462,1.15,1.15,1.15,1.15,1.04230769230769,1.04230769230769,1.04230769230769,1.04230769230769,1.04230769230769,1.14615384615385,1008.4,1008.4,1008.4,1008.4,1010.9,1010.9,1010.9,1010.9,1010.9,1010.5,3.2,3.2,3.2,3.2,1,1,1,1,1,4,65,65,65,65,73.9,73.9,73.9,73.9,73.9,79,26.8967032967033,1009.11428571429,0.837362637362637,1.11923076923077,26.382967032967,1010.00714285714,0.634065934065934,1.08076923076923
2019-07-19,7,"서울","양배추",28.4038461538462,34.7769230769231,23.1076923076923,0.0192307692307692,1.69615384615385,4.77692307692308,"남동",1006,1008.3,1004.2,9.8,68.1,61.3,37,3000,"금","여름",11.6692307692308,1,2019,25.644983277592,19,2019,-0.866025403784439,-0.758758122692791,-0.5,-0.651372482722222,28.4038461538462,28.4038461538462,28.4038461538462,28.4038461538462,27.3076923076923,27.3076923076923,27.3076923076923,27.3076923076923,27.3076923076923,25.8692307692308,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0192307692307692,1,1,1,1,1,0.430769230769231,1.69615384615385,1.69615384615385,1.69615384615385,1.69615384615385,1.15,1.15,1.15,1.15,1.15,1.04230769230769,1006,1006,1006,1006,1008.4,1008.4,1008.4,1008.4,1008.4,1010.9,9.8,9.8,9.8,9.8,3.2,3.2,3.2,3.2,3.2,1,61.3,61.3,61.3,61.3,65,65,65,65,65,73.9,28.0906593406594,1006.68571428571,0.299450549450549,1.54010989010989,27.6991758241758,1007.54285714286,0.649725274725275,1.34505494505495
2019-07-22,7,"서울","양배추",27.2307692307692,32.0423076923077,24.3807692307692,0.161538461538462,1.73076923076923,3.36153846153846,"남서",1006,1007,1004.4,6.1,42.4,74.6,54,3000,"월","여름",7.66153846153846,1,2019,25.644983277592,22,2019,-0.866025403784439,-0.250652532258721,-0.5,-0.968077118866204,27.2307692307692,27.2307692307692,27.2307692307692,27.2307692307692,28.4038461538462,28.4038461538462,28.4038461538462,28.4038461538462,28.4038461538462,27.3076923076923,0.161538461538462,0.161538461538462,0.161538461538462,0.161538461538462,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0192307692307692,1,1.73076923076923,1.73076923076923,1.73076923076923,1.73076923076923,1.69615384615385,1.69615384615385,1.69615384615385,1.69615384615385,1.69615384615385,1.15,1006,1006,1006,1006,1006,1006,1006,1006,1006,1008.4,6.1,6.1,6.1,6.1,9.8,9.8,9.8,9.8,9.8,3.2,74.6,74.6,74.6,74.6,61.3,61.3,61.3,61.3,61.3,65,27.5659340659341,1006,0.120879120879121,1.72087912087912,27.9848901098901,1006,0.0700549450549452,1.70851648351649
2019-07-23,7,"서울","양배추",28.2346153846154,33.6461538461538,24.3,0,1.37692307692308,3.38846153846154,"남서",1004.9,1006.9,1002,4,27.8,70.8,48,3000,"화","여름",9.34615384615384,0,2019,25.644983277592,23,2019,-0.866025403784439,-0.0506491688387135,-0.5,-0.998716507171053,28.2346153846154,28.2346153846154,28.2346153846154,28.2346153846154,27.2307692307692,27.2307692307692,27.2307692307692,27.2307692307692,27.2307692307692,28.4038461538462,0,0,0,0,0.161538461538462,0.161538461538462,0.161538461538462,0.161538461538462,0.161538461538462,0.0192307692307692,1.37692307692308,1.37692307692308,1.37692307692308,1.37692307692308,1.73076923076923,1.73076923076923,1.73076923076923,1.73076923076923,1.73076923076923,1.69615384615385,1004.9,1004.9,1004.9,1004.9,1006,1006,1006,1006,1006,1006,4,4,4,4,6.1,6.1,6.1,6.1,6.1,9.8,70.8,70.8,70.8,70.8,74.6,74.6,74.6,74.6,74.6,61.3,27.9478021978022,1005.21428571429,0.0461538461538463,1.47802197802198,27.5892857142857,1005.60714285714,0.103846153846154,1.6043956043956
2019-07-24,7,"서울","양배추",26.6192307692308,28.2192307692308,25.15,1.23076923076923,1.31538461538462,3.08076923076923,"남",1004.1,1005.3,1003.1,0,0,82.3,75,3000,"수","여름",3.06923076923077,1,2019,25.644983277592,24,2019,-0.866025403784439,0.151427777504577,-0.5,-0.988468324328111,26.6192307692308,26.6192307692308,26.6192307692308,26.6192307692308,28.2346153846154,28.2346153846154,28.2346153846154,28.2346153846154,28.2346153846154,27.2307692307692,1.23076923076923,1.23076923076923,1.23076923076923,1.23076923076923,0,0,0,0,0,0.161538461538462,1.31538461538462,1.31538461538462,1.31538461538462,1.31538461538462,1.37692307692308,1.37692307692308,1.37692307692308,1.37692307692308,1.37692307692308,1.73076923076923,1004.1,1004.1,1004.1,1004.1,1004.9,1004.9,1004.9,1004.9,1004.9,1006,0,0,0,0,4,4,4,4,4,6.1,82.3,82.3,82.3,82.3,70.8,70.8,70.8,70.8,70.8,74.6,27.0807692307693,1004.32857142857,0.879120879120879,1.33296703296704,27.6576923076923,1004.61428571429,0.439560439560439,1.35494505494506
2019-07-25,7,"서울","양배추",26.4038461538462,27.95,25.3807692307692,7.60384615384615,1.03846153846154,2.99615384615385,"남",1004.3,1005.2,1003.3,0,0,90.1,79,3000,"목","여름",2.56923076923077,1,2019,25.644983277592,25,2019,-0.866025403784439,0.34730525284482,-0.5,-0.93775213214708,26.4038461538462,26.4038461538462,26.4038461538462,26.4038461538462,26.6192307692308,26.6192307692308,26.6192307692308,26.6192307692308,26.6192307692308,28.2346153846154,7.60384615384615,7.60384615384615,7.60384615384615,7.60384615384615,1.23076923076923,1.23076923076923,1.23076923076923,1.23076923076923,1.23076923076923,0,1.03846153846154,1.03846153846154,1.03846153846154,1.03846153846154,1.31538461538462,1.31538461538462,1.31538461538462,1.31538461538462,1.31538461538462,1.37692307692308,1004.3,1004.3,1004.3,1004.3,1004.1,1004.1,1004.1,1004.1,1004.1,1004.9,0,0,0,0,0,0,0,0,0,4,90.1,90.1,90.1,90.1,82.3,82.3,82.3,82.3,82.3,70.8,26.4653846153847,1004.24285714286,5.78296703296703,1.11758241758242,26.5423076923077,1004.17142857143,3.50686813186813,1.21648351648352
2019-07-26,7,"서울","양배추",25.3961538461538,27.1192307692308,23.7730769230769,74.9423076923077,1.36538461538462,3.91923076923077,"남서",1003.6,1004.8,1002.6,0,0,95.3,91,3000,"금","여름",3.34615384615385,1,2019,25.644983277592,26,2019,-0.866025403784439,0.528964010326962,-0.5,-0.848644257494751,25.3961538461538,25.3961538461538,25.3961538461538,25.3961538461538,26.4038461538462,26.4038461538462,26.4038461538462,26.4038461538462,26.4038461538462,26.6192307692308,74.9423076923077,74.9423076923077,74.9423076923077,74.9423076923077,7.60384615384615,7.60384615384615,7.60384615384615,7.60384615384615,7.60384615384615,1.23076923076923,1.36538461538462,1.36538461538462,1.36538461538462,1.36538461538462,1.03846153846154,1.03846153846154,1.03846153846154,1.03846153846154,1.03846153846154,1.31538461538462,1003.6,1003.6,1003.6,1003.6,1004.3,1004.3,1004.3,1004.3,1004.3,1004.1,0,0,0,0,0,0,0,0,0,0,95.3,95.3,95.3,95.3,90.1,90.1,90.1,90.1,90.1,82.3,25.6840659340659,1003.8,55.7027472527473,1.27197802197803,26.0439560439561,1004.05,31.6532967032967,1.15521978021978
2019-07-29,7,"서울","양배추",27.9307692307692,31.3769230769231,25.3615384615385,0.942307692307692,2.08076923076923,4.31538461538462,"남",1008.8,1010,1007.2,2.6,18.3,74.5,63,3000,"월","여름",6.01538461538462,1,2019,25.644983277592,29,2019,-0.866025403784439,0.918957811620231,-0.5,-0.394355855113319,27.9307692307692,27.9307692307692,27.9307692307692,27.9307692307692,25.3961538461538,25.3961538461538,25.3961538461538,25.3961538461538,25.3961538461538,26.4038461538462,0.942307692307692,0.942307692307692,0.942307692307692,0.942307692307692,74.9423076923077,74.9423076923077,74.9423076923077,74.9423076923077,74.9423076923077,7.60384615384615,2.08076923076923,2.08076923076923,2.08076923076923,2.08076923076923,1.36538461538462,1.36538461538462,1.36538461538462,1.36538461538462,1.36538461538462,1.03846153846154,1008.8,1008.8,1008.8,1008.8,1003.6,1003.6,1003.6,1003.6,1003.6,1004.3,2.6,2.6,2.6,2.6,0,0,0,0,0,0,74.5,74.5,74.5,74.5,95.3,95.3,95.3,95.3,95.3,90.1,27.2065934065934,1007.31428571429,22.0851648351648,1.87637362637363,26.3013736263736,1005.45714285714,48.5137362637363,1.62087912087912
2019-07-30,7,"서울","양배추",28.4615384615385,31.6038461538462,26.1269230769231,0.430769230769231,2.7,4.91923076923077,"남",1006.7,1008.2,1005.3,1.6,11.3,75.3,64,3000,"화","여름",5.47692307692308,1,2019,25.644983277592,30,2019,-0.866025403784439,0.979529941252494,-0.5,-0.201298520088661,28.4615384615385,28.4615384615385,28.4615384615385,28.4615384615385,27.9307692307692,27.9307692307692,27.9307692307692,27.9307692307692,27.9307692307692,25.3961538461538,0.430769230769231,0.430769230769231,0.430769230769231,0.430769230769231,0.942307692307692,0.942307692307692,0.942307692307692,0.942307692307692,0.942307692307692,74.9423076923077,2.7,2.7,2.7,2.7,2.08076923076923,2.08076923076923,2.08076923076923,2.08076923076923,2.08076923076923,1.36538461538462,1006.7,1006.7,1006.7,1006.7,1008.8,1008.8,1008.8,1008.8,1008.8,1003.6,1.6,1.6,1.6,1.6,2.6,2.6,2.6,2.6,2.6,0,75.3,75.3,75.3,75.3,74.5,74.5,74.5,74.5,74.5,95.3,28.3098901098901,1007.3,0.576923076923077,2.52307692307692,28.1203296703297,1008.05,0.759615384615384,2.30192307692308
2019-07-31,7,"서울","양배추",26.0346153846154,27.9384615384615,23.8230769230769,60.6461538461538,1.76923076923077,4.51923076923077,"남",1009,1011.3,1007.2,0,0,91.1,79,3000,"수","여름",4.11538461538462,1,2019,25.644983277592,31,2019,-0.866025403784439,1,-0.5,-2.44929359829471e-16,26.0346153846154,26.0346153846154,26.0346153846154,26.0346153846154,28.4615384615385,28.4615384615385,28.4615384615385,28.4615384615385,28.4615384615385,27.9307692307692,60.6461538461538,60.6461538461538,60.6461538461538,60.6461538461538,0.430769230769231,0.430769230769231,0.430769230769231,0.430769230769231,0.430769230769231,0.942307692307692,1.76923076923077,1.76923076923077,1.76923076923077,1.76923076923077,2.7,2.7,2.7,2.7,2.7,2.08076923076923,1009,1009,1009,1009,1006.7,1006.7,1006.7,1006.7,1006.7,1008.8,0,0,0,0,1.6,1.6,1.6,1.6,1.6,2.6,91.1,91.1,91.1,91.1,75.3,75.3,75.3,75.3,75.3,74.5,26.728021978022,1008.34285714286,43.4417582417582,2.03516483516484,27.5947802197802,1007.52142857143,21.9362637362637,2.36758241758242
